loan_percent_income,loan_intent_HOMEIMPROVEMENT,loan_grade_B,loan_grade_C,loan_grade_E,cb_person_default_on_file_Y
-0.6563934512764259,False,False,False,False,False
-0.6563934512764259,False,False,True,False,True
2.339694480139892,False,False,True,False,False
-0.6563934512764259,False,True,False,False,False
-0.6563934512764259,False,True,False,False,False
-0.6563934512764259,False,False,False,False,False
-0.6563934512764259,False,True,False,False,False
3.556855202277772,False,True,False,False,False
-0.562765703419666,True,False,False,False,False
-0.6563934512764259,False,False,False,False,False
-0.562765703419666,False,False,True,False,False
-0.6563934512764259,False,True,False,False,False
-0.6563934512764259,True,False,False,False,False
-0.09462696413586633,False,False,True,False,False
0.37351177514793327,True,False,False,False,False
-0.09462696413586633,False,False,False,True,False
-0.09462696413586633,False,False,False,False,False
1.5906724972858128,False,False,True,False,False
0.09262853157765347,False,False,False,False,False
-0.09462696413586633,True,False,False,False,True
-0.09462696413586633,False,False,False,False,False
-0.09462696413586633,False,False,True,False,False
-0.09462696413586633,False,False,False,False,False
0.9352782622884931,False,False,False,False,False
0.654395018718213,False,True,False,False,False
-0.09462696413586633,False,False,False,False,False
-0.09462696413586633,False,True,False,False,False
1.2161615058587727,False,True,False,False,False
-0.09462696413586633,False,False,False,False,False
0.18625627943441347,True,False,False,False,False
-0.09462696413586633,False,True,False,False,False
2.1524389844263725,True,False,False,False,False
-0.09462696413586633,False,False,False,False,False
-0.18825471199262633,False,False,False,False,False
-0.6563934512764259,False,False,False,False,False
-0.18825471199262633,False,False,False,False,False
0.5607672708614533,False,True,False,False,False
-0.18825471199262633,False,False,False,False,False
-0.18825471199262633,False,True,False,False,False
-0.18825471199262633,False,False,False,False,False
-0.18825471199262633,False,False,True,False,False
-0.9372766948467057,False,False,False,False,False
-0.18825471199262633,False,False,False,False,False
-0.750021199133186,False,False,False,False,False
-0.18825471199262633,False,False,False,False,False
-0.750021199133186,False,False,True,False,False
-0.09462696413586633,True,False,False,False,False
0.9352782622884931,False,False,False,False,False
0.7480227665749731,False,True,False,False,False
-0.18825471199262633,False,False,True,False,False
-0.18825471199262633,False,True,False,False,False
-0.18825471199262633,False,False,False,False,False
-0.18825471199262633,False,False,True,False,False
-0.18825471199262633,False,True,False,False,False
-0.8436489469899459,False,False,False,False,False
0.5607672708614533,False,True,False,False,False
-0.18825471199262633,False,True,False,False,False
-0.2818824598493861,False,False,False,False,False
-0.2818824598493861,False,False,False,False,False
-0.2818824598493861,False,False,False,False,False
0.9352782622884931,False,False,False,False,False
0.5607672708614533,False,False,False,True,False
-0.2818824598493861,True,False,False,False,False
-0.750021199133186,False,False,False,False,False
-0.09462696413586633,False,False,False,False,False
-1.1245321905602257,False,False,False,False,False
-0.2818824598493861,False,True,False,False,False
1.4970447494290526,False,False,False,False,False
-0.2818824598493861,False,False,False,False,False
-0.18825471199262633,True,False,False,False,False
-0.2818824598493861,False,True,False,False,False
0.654395018718213,False,False,False,False,False
0.18625627943441347,True,False,False,False,False
-0.3755102077061461,False,False,False,False,False
-0.3755102077061461,False,True,False,False,False
-0.8436489469899459,False,False,False,False,False
-0.3755102077061461,False,False,True,False,True
-0.3755102077061461,False,True,False,False,False
-0.562765703419666,False,False,True,False,False
-0.562765703419666,False,False,True,False,False
-0.3755102077061461,False,True,False,False,False
-0.9372766948467057,False,False,False,False,False
-0.3755102077061461,False,False,True,False,False
-0.46913795556290616,True,True,False,False,False
-0.46913795556290616,False,True,False,False,False
0.5607672708614533,False,False,True,False,True
-0.46913795556290616,False,True,False,False,False
-0.562765703419666,True,False,False,False,False
-1.1245321905602257,False,False,False,False,False
-0.3755102077061461,False,False,False,False,True
0.2798840272911735,False,False,False,False,True
-0.46913795556290616,False,False,True,False,False
-0.8436489469899459,False,False,False,False,False
-0.562765703419666,False,False,False,False,False
-0.562765703419666,False,False,False,False,False
-0.562765703419666,False,False,True,False,True
-0.562765703419666,False,False,True,False,False
-0.562765703419666,False,False,True,False,True
-0.562765703419666,False,False,False,False,False
-0.562765703419666,False,True,False,False,False
2.4333222279966518,False,True,False,False,False
-0.562765703419666,False,True,False,False,False
2.0588112365696123,False,False,False,False,False
-0.562765703419666,False,True,False,False,False
-0.562765703419666,False,False,True,False,False
-0.09462696413586633,False,True,False,False,False
-0.2818824598493861,False,False,True,False,True
-0.6563934512764259,True,True,False,False,False
-0.6563934512764259,False,False,True,False,False
-0.6563934512764259,False,True,False,False,False
-0.9372766948467057,False,False,True,False,False
0.5607672708614533,False,False,True,False,False
-0.750021199133186,True,False,False,False,False
-0.6563934512764259,False,False,True,False,True
-0.09462696413586633,False,False,False,False,False
-0.6563934512764259,False,False,False,False,False
-0.562765703419666,False,False,False,False,True
-0.9372766948467057,False,False,True,False,True
-0.9372766948467057,False,True,False,False,False
1.4034170015722927,False,True,False,False,False
2.0588112365696123,False,False,False,False,False
-0.750021199133186,False,False,True,False,True
-0.750021199133186,False,True,False,False,False
-0.2818824598493861,False,False,False,False,False
1.4034170015722927,False,False,True,False,False
-0.8436489469899459,False,False,False,False,False
-0.8436489469899459,True,False,False,False,False
-0.18825471199262633,False,False,True,False,False
-0.18825471199262633,False,False,False,False,False
-0.9372766948467057,False,False,False,False,False
-1.0309044427034657,False,False,False,False,False
-0.562765703419666,False,False,True,False,True
-1.0309044427034657,False,False,False,True,True
1.8715557408560923,False,True,False,False,False
0.9352782622884931,False,False,False,False,True
-0.750021199133186,False,False,False,False,False
-0.562765703419666,False,True,False,False,False
-0.0009992162791063013,False,True,False,False,False
-0.8436489469899459,False,False,False,False,False
0.8416505144317331,False,False,False,False,False
0.9352782622884931,False,False,True,False,True
0.37351177514793327,False,True,False,False,False
-0.2818824598493861,False,False,False,False,False
1.5906724972858128,False,False,True,False,True
2.714205471566932,True,True,False,False,False
2.339694480139892,False,True,False,False,False
2.0588112365696123,False,False,False,False,False
2.0588112365696123,False,True,False,False,False
-0.3755102077061461,False,False,False,False,False
2.6205777237101717,False,True,False,False,False
1.7779279929993324,False,True,False,False,False
1.5906724972858128,False,False,False,False,True
1.5906724972858128,False,False,False,False,False
1.3097892537155327,False,True,False,False,False
1.2161615058587727,False,False,False,False,False
1.4034170015722927,False,False,False,False,True
-0.3755102077061461,False,False,False,False,False
1.1225337580020127,False,True,False,False,False
-0.2818824598493861,False,False,False,False,False
1.8715557408560923,False,False,False,False,False
0.4671395230046933,False,True,False,False,False
0.18625627943441347,False,False,False,False,True
0.18625627943441347,False,False,False,False,False
0.18625627943441347,False,False,True,False,False
-0.18825471199262633,False,False,False,False,False
0.2798840272911735,False,False,False,False,False
0.4671395230046933,False,True,False,False,False
-0.46913795556290616,False,False,False,False,True
-0.46913795556290616,False,False,False,False,False
-0.562765703419666,False,False,False,False,False
-0.8436489469899459,False,True,False,False,False
0.5607672708614533,False,False,True,False,True
-0.562765703419666,False,False,True,False,True
-0.562765703419666,False,False,False,False,True
-0.6563934512764259,False,False,False,False,False
-0.2818824598493861,False,True,False,False,False
-0.6563934512764259,False,True,False,False,False
1.4034170015722927,False,True,False,False,False
-0.6563934512764259,False,True,False,False,False
-0.562765703419666,False,False,False,False,False
-0.6563934512764259,False,False,False,False,False
-0.6563934512764259,False,True,False,False,False
-0.9372766948467057,False,False,False,False,False
-0.6563934512764259,False,True,False,False,False
-0.6563934512764259,False,False,False,False,False
0.654395018718213,False,False,False,False,False
-0.6563934512764259,False,False,False,False,False
-0.6563934512764259,False,False,False,False,True
-0.3755102077061461,False,False,False,False,False
-0.6563934512764259,False,False,True,False,True
-0.6563934512764259,False,False,False,False,False
-0.6563934512764259,False,True,False,False,False
-0.562765703419666,False,False,False,False,True
-0.6563934512764259,False,True,False,False,False
-0.562765703419666,False,False,False,False,True
-0.6563934512764259,False,True,False,False,False
-0.6563934512764259,False,True,False,False,False
-0.6563934512764259,False,False,False,False,False
-0.3755102077061461,False,False,False,False,False
-0.562765703419666,False,False,False,False,True
-0.562765703419666,False,False,False,False,True
-0.9372766948467057,False,True,False,False,False
0.4671395230046933,False,False,True,False,False
-0.09462696413586633,False,False,False,False,False
-0.46913795556290616,False,True,False,False,False
2.1524389844263725,False,False,False,False,False
-0.3755102077061461,False,False,True,False,True
1.6843002451425721,False,False,False,False,False
-0.8436489469899459,False,True,False,False,False
1.6843002451425721,False,True,False,False,False
1.5906724972858128,False,False,False,False,False
1.5906724972858128,False,True,False,False,False
1.5906724972858128,False,False,False,False,False
1.5906724972858128,False,True,False,False,False
1.5906724972858128,False,False,True,False,True
1.5906724972858128,True,True,False,False,False
0.2798840272911735,False,False,False,False,False
1.5906724972858128,False,True,False,False,False
1.5906724972858128,False,False,True,False,True
-0.562765703419666,False,False,False,False,False
1.4970447494290526,False,False,False,False,False
-0.18825471199262633,True,False,False,False,False
-0.562765703419666,False,False,False,False,False
0.09262853157765347,True,False,False,False,False
1.3097892537155327,False,True,False,False,False
0.09262853157765347,False,False,False,False,False
1.3097892537155327,False,False,False,False,False
1.2161615058587727,False,True,False,False,False
-0.562765703419666,False,False,False,False,False
1.2161615058587727,False,False,False,False,True
1.2161615058587727,False,False,False,False,False
-0.3755102077061461,False,False,False,False,False
1.1225337580020127,False,False,False,False,True
1.1225337580020127,False,True,False,False,False
1.0289060101452532,False,False,True,False,False
0.09262853157765347,False,False,False,False,False
1.3097892537155327,False,True,False,False,False
1.0289060101452532,False,False,True,False,True
0.9352782622884931,False,False,True,False,False
-1.2181599384169854,False,False,False,False,True
0.7480227665749731,False,False,False,False,False
1.0289060101452532,True,False,False,False,True
-0.6563934512764259,False,True,False,False,False
-0.2818824598493861,True,False,False,False,False
0.4671395230046933,False,True,False,False,False
0.37351177514793327,False,False,True,False,True
-0.750021199133186,True,False,False,False,False
0.7480227665749731,False,False,True,False,False
1.3097892537155327,True,False,True,False,True
0.37351177514793327,False,False,False,False,False
0.2798840272911735,False,False,False,False,False
-0.2818824598493861,False,False,False,False,True
0.4671395230046933,True,True,False,False,False
-0.3755102077061461,True,False,True,False,False
-0.3755102077061461,False,False,False,False,False
0.2798840272911735,False,False,False,False,False
0.2798840272911735,False,True,False,False,False
0.2798840272911735,False,True,False,False,False
0.2798840272911735,False,True,False,False,False
0.2798840272911735,False,False,False,False,False
-0.562765703419666,False,False,False,False,False
0.18625627943441347,False,False,False,False,False
0.18625627943441347,False,False,False,False,False
0.4671395230046933,False,False,True,False,True
-0.750021199133186,False,False,False,False,False
0.09262853157765347,False,False,False,False,False
0.4671395230046933,False,False,False,False,False
0.09262853157765347,False,True,False,False,False
1.4970447494290526,False,False,True,False,False
-0.0009992162791063013,False,False,False,False,False
-0.9372766948467057,False,True,False,False,False
0.18625627943441347,False,False,True,False,False
-0.0009992162791063013,False,True,False,False,False
0.18625627943441347,False,True,False,False,False
1.4970447494290526,False,False,False,False,False
-0.0009992162791063013,False,False,False,True,False
-0.09462696413586633,False,True,False,False,False
0.09262853157765347,False,False,True,False,False
-0.750021199133186,False,False,False,False,False
0.654395018718213,False,False,False,False,False
-0.18825471199262633,False,True,False,False,False
-0.18825471199262633,False,False,True,False,False
-0.09462696413586633,False,False,False,False,False
-0.2818824598493861,False,True,False,False,False
-0.2818824598493861,False,True,False,False,False
-0.09462696413586633,False,False,False,False,False
-0.2818824598493861,False,False,False,False,False
-0.2818824598493861,False,False,False,False,False
-0.3755102077061461,False,True,False,False,False
-0.9372766948467057,False,False,True,False,False
-0.3755102077061461,False,False,True,False,True
-0.3755102077061461,False,True,False,False,False
-0.3755102077061461,False,False,False,False,False
-0.9372766948467057,False,False,False,False,False
-0.562765703419666,False,True,False,False,False
-0.46913795556290616,True,False,False,False,False
2.1524389844263725,False,True,False,False,False
0.4671395230046933,False,True,False,False,False
-0.562765703419666,False,False,False,False,False
-0.8436489469899459,False,False,True,False,True
1.4970447494290526,False,False,True,False,False
-0.562765703419666,False,False,False,False,False
1.5906724972858128,False,False,False,False,False
0.2798840272911735,False,False,False,False,False
1.0289060101452532,False,False,True,False,False
-0.6563934512764259,False,True,False,False,False
-0.6563934512764259,False,False,False,False,False
-0.6563934512764259,False,False,False,False,False
0.4671395230046933,False,True,False,False,False
-0.750021199133186,False,False,False,False,False
-0.750021199133186,False,True,False,False,False
-0.750021199133186,False,False,False,False,False
0.4671395230046933,True,False,False,False,False
-0.9372766948467057,True,True,False,False,False
-0.6563934512764259,False,False,False,False,False
-1.3117876862737456,False,False,False,False,False
-0.750021199133186,False,True,False,False,False
-0.750021199133186,True,False,True,False,True
-0.750021199133186,False,True,False,False,False
-0.750021199133186,False,False,True,False,False
-0.750021199133186,False,True,False,False,False
-0.750021199133186,False,True,False,False,False
-0.562765703419666,False,False,True,False,True
0.4671395230046933,False,False,False,False,False
-0.750021199133186,False,False,True,False,False
-0.750021199133186,True,True,False,False,False
0.4671395230046933,False,False,False,False,False
-0.750021199133186,False,False,True,False,True
-0.750021199133186,True,True,False,False,False
-0.6563934512764259,False,False,False,False,True
-0.9372766948467057,False,False,False,False,False
-0.750021199133186,False,False,False,False,False
-0.750021199133186,False,False,True,False,True
-0.750021199133186,False,False,True,False,True
-0.750021199133186,False,False,True,False,True
-0.750021199133186,False,False,False,False,False
-0.750021199133186,False,False,False,False,False
-0.750021199133186,False,False,True,False,False
-0.750021199133186,False,False,False,False,False
-0.562765703419666,False,False,False,False,False
-0.6563934512764259,True,False,False,False,False
-0.750021199133186,False,True,False,False,False
0.4671395230046933,False,False,False,False,False
-0.750021199133186,False,False,False,True,False
-0.750021199133186,False,False,False,False,False
-0.6563934512764259,False,True,False,False,False
-0.6563934512764259,False,False,False,False,True
-0.6563934512764259,True,False,False,False,False
-0.750021199133186,True,False,True,False,True
-0.750021199133186,True,False,False,False,False
-0.750021199133186,True,False,False,False,False
-0.750021199133186,False,False,False,False,False
-0.750021199133186,False,False,True,False,False
-0.09462696413586633,False,True,False,False,False
-0.6563934512764259,False,False,False,False,False
-0.562765703419666,False,False,False,False,False
-0.750021199133186,False,False,True,False,False
-0.562765703419666,False,False,False,False,False
-0.3755102077061461,False,False,False,False,False
-0.562765703419666,False,False,False,False,False
-0.750021199133186,False,False,False,False,False
-0.750021199133186,False,False,True,False,False
-0.750021199133186,False,False,True,False,True
-0.750021199133186,True,False,False,False,False
-0.750021199133186,False,False,False,False,False
-0.750021199133186,False,False,False,False,False
2.1524389844263725,False,False,False,False,False
-0.8436489469899459,False,False,False,False,False
-0.750021199133186,False,False,False,False,True
-0.8436489469899459,False,True,False,False,False
-0.8436489469899459,False,True,False,False,False
-1.3117876862737456,False,False,False,False,False
1.4970447494290526,False,True,False,False,False
-0.562765703419666,False,False,False,False,False
-1.3117876862737456,False,False,False,False,False
-0.8436489469899459,False,False,True,False,False
-0.750021199133186,False,False,False,False,True
0.09262853157765347,False,False,False,False,False
-0.8436489469899459,False,False,False,False,True
-0.8436489469899459,False,False,True,False,True
-0.750021199133186,True,False,False,False,False
-0.8436489469899459,False,False,False,False,False
-0.8436489469899459,False,False,False,False,False
-0.8436489469899459,False,True,False,False,False
-0.8436489469899459,False,False,False,False,False
0.4671395230046933,False,False,False,False,False
-0.8436489469899459,False,False,False,False,False
-0.8436489469899459,True,False,False,False,False
-0.9372766948467057,False,True,False,False,False
-0.750021199133186,False,False,False,False,False
-0.8436489469899459,False,False,False,False,False
-0.8436489469899459,False,False,True,False,True
2.246066732283132,True,False,True,False,False
1.4034170015722927,False,False,True,False,True
-0.8436489469899459,False,False,True,False,False
0.5607672708614533,False,True,False,False,False
-0.750021199133186,False,False,False,True,True
-0.750021199133186,False,False,True,False,True
-0.562765703419666,False,False,True,False,True
-0.8436489469899459,True,False,False,False,False
-0.8436489469899459,False,True,False,False,False
1.1225337580020127,True,True,False,False,False
-1.3117876862737456,False,True,False,False,False
-0.8436489469899459,False,False,False,False,False
-0.8436489469899459,False,False,False,False,False
-0.8436489469899459,False,False,False,False,False
-0.8436489469899459,False,True,False,False,False
-0.8436489469899459,False,False,False,False,False
-0.8436489469899459,True,True,False,False,False
-0.8436489469899459,False,False,True,False,True
-0.8436489469899459,False,False,False,False,False
1.4034170015722927,False,True,False,False,False
-0.8436489469899459,False,False,False,False,False
-0.8436489469899459,False,True,False,False,False
-0.8436489469899459,False,False,False,False,True
-0.3755102077061461,False,True,False,False,False
-0.8436489469899459,False,True,False,False,False
-0.8436489469899459,False,False,False,False,False
-0.750021199133186,True,False,True,False,False
-0.8436489469899459,False,False,False,False,False
0.4671395230046933,False,False,True,False,True
-0.9372766948467057,False,False,False,False,False
-0.8436489469899459,False,False,False,False,False
-0.8436489469899459,False,True,False,False,False
-0.8436489469899459,False,False,False,False,True
-0.750021199133186,False,True,False,False,False
-0.750021199133186,False,False,False,False,False
-0.09462696413586633,False,False,False,False,False
2.246066732283132,False,False,True,False,False
-0.3755102077061461,False,False,False,False,False
-0.8436489469899459,False,False,False,False,False
1.4034170015722927,False,True,False,False,False
-0.8436489469899459,False,False,True,False,True
0.09262853157765347,False,True,False,False,False
-0.8436489469899459,False,False,True,False,False
-0.9372766948467057,False,False,False,False,False
-1.3117876862737456,False,False,False,False,False
0.4671395230046933,False,True,False,False,False
-0.8436489469899459,True,True,False,False,False
-0.8436489469899459,False,False,True,False,True
-0.8436489469899459,False,True,False,False,False
0.09262853157765347,False,False,True,False,True
-1.0309044427034657,True,False,True,False,True
0.37351177514793327,False,False,False,False,False
0.4671395230046933,False,True,False,False,False
-0.09462696413586633,False,False,False,False,False
-0.562765703419666,False,False,False,False,False
-0.8436489469899459,False,True,False,False,False
0.9352782622884931,False,True,False,False,False
0.2798840272911735,False,True,False,False,False
-0.6563934512764259,False,True,False,False,False
1.3097892537155327,False,False,False,False,False
-0.9372766948467057,False,True,False,False,False
-0.9372766948467057,False,False,False,False,False
-0.9372766948467057,False,True,False,False,False
1.9651834887128523,False,True,False,False,False
-0.9372766948467057,False,True,False,False,False
-0.8436489469899459,False,False,False,False,False
1.8715557408560923,False,False,True,False,True
-0.0009992162791063013,False,False,True,False,True
-0.9372766948467057,False,True,False,False,False
-0.8436489469899459,False,False,False,False,False
-0.9372766948467057,False,True,False,False,False
-0.9372766948467057,False,True,False,False,False
-0.9372766948467057,False,False,False,False,True
-0.8436489469899459,False,False,False,False,False
-0.2818824598493861,False,False,False,False,True
-0.9372766948467057,False,False,False,True,False
-0.9372766948467057,False,True,False,False,False
-0.9372766948467057,False,True,False,False,False
-0.8436489469899459,False,False,False,False,False
-0.9372766948467057,False,False,True,False,True
-0.3755102077061461,False,False,False,False,True
-0.9372766948467057,False,False,False,False,False
-0.09462696413586633,False,False,False,False,False
-0.9372766948467057,False,True,False,False,False
-0.3755102077061461,False,False,False,False,False
-0.9372766948467057,False,False,False,False,False
-0.9372766948467057,False,False,False,False,False
0.09262853157765347,False,True,False,False,False
-0.9372766948467057,False,False,True,False,False
-0.9372766948467057,False,True,False,False,False
-0.9372766948467057,True,False,True,False,False
-0.9372766948467057,False,False,False,False,False
-0.9372766948467057,False,True,False,False,False
-0.9372766948467057,False,True,False,False,False
-0.0009992162791063013,False,False,False,False,False
-0.0009992162791063013,False,False,False,False,False
-0.9372766948467057,False,False,False,False,False
-0.9372766948467057,False,False,False,False,False
-0.9372766948467057,False,True,False,False,False
-0.9372766948467057,False,True,False,False,False
-0.09462696413586633,False,False,True,False,False
4.399504932988611,False,False,False,False,False
2.8078332194236917,False,True,False,False,False
-0.9372766948467057,False,False,False,False,False
0.2798840272911735,True,False,True,False,False
-0.0009992162791063013,False,True,False,False,False
-0.9372766948467057,False,False,True,False,True
-0.2818824598493861,False,False,True,False,True
-0.9372766948467057,False,False,False,False,False
-0.9372766948467057,False,False,False,False,False
-0.9372766948467057,True,False,False,False,False
0.2798840272911735,False,False,False,False,False
-0.9372766948467057,False,False,True,False,False
-1.0309044427034657,False,False,False,False,False
0.8416505144317331,False,True,False,False,False
-1.0309044427034657,True,False,False,False,False
-0.6563934512764259,False,False,False,False,False
-1.0309044427034657,False,True,False,False,False
-0.562765703419666,False,True,False,False,False
-0.9372766948467057,False,False,True,False,False
-0.9372766948467057,False,False,True,False,True
2.6205777237101717,False,True,False,False,False
-0.8436489469899459,False,False,False,False,False
-1.0309044427034657,False,False,False,False,False
-0.46913795556290616,False,False,False,False,True
-0.9372766948467057,False,False,False,False,False
-0.9372766948467057,False,False,True,False,False
0.4671395230046933,False,False,False,False,False
-1.0309044427034657,False,False,False,False,False
-0.3755102077061461,False,False,False,False,False
-0.562765703419666,False,True,False,False,False
-1.0309044427034657,True,False,False,True,False
-1.0309044427034657,False,False,True,False,True
-0.9372766948467057,False,False,False,False,True
1.3097892537155327,False,False,True,False,True
2.0588112365696123,False,False,False,False,False
-1.0309044427034657,False,True,False,False,False
-0.3755102077061461,False,False,False,False,False
1.3097892537155327,False,False,False,False,False
-1.0309044427034657,False,True,False,False,False
0.8416505144317331,False,False,True,False,True
0.4671395230046933,False,False,True,False,True
-1.0309044427034657,False,True,False,False,False
-0.9372766948467057,False,True,False,False,False
0.4671395230046933,False,False,True,False,True
1.1225337580020127,False,False,True,False,False
-0.9372766948467057,False,False,False,True,True
-1.0309044427034657,False,False,False,False,True
-1.0309044427034657,True,False,False,False,False
-1.0309044427034657,False,False,True,False,True
-1.0309044427034657,False,True,False,False,False
-1.0309044427034657,False,True,False,False,False
-0.09462696413586633,False,False,False,False,False
1.4970447494290526,True,False,False,False,False
-0.09462696413586633,False,False,False,False,False
-1.0309044427034657,False,False,False,False,True
-1.2181599384169854,False,True,False,False,False
-1.4054154341305056,False,True,False,False,False
-1.0309044427034657,False,False,False,False,True
-1.1245321905602257,False,False,False,False,False
0.37351177514793327,False,True,False,False,False
-1.1245321905602257,False,False,False,False,False
-1.2181599384169854,False,False,True,False,False
-1.1245321905602257,False,False,False,True,False
-1.2181599384169854,False,False,False,False,False
-1.0309044427034657,False,False,False,False,False
-0.46913795556290616,False,False,True,False,False
0.654395018718213,True,False,False,False,False
-0.18825471199262633,False,False,False,False,False
-0.18825471199262633,False,False,False,False,False
1.7779279929993324,False,True,False,False,False
-1.1245321905602257,False,False,False,False,False
-1.1245321905602257,False,False,False,False,False
-1.1245321905602257,False,False,False,False,False
0.654395018718213,False,True,False,False,False
-1.0309044427034657,False,False,False,False,True
-1.1245321905602257,False,False,False,True,False
0.5607672708614533,False,False,False,False,False
-0.2818824598493861,False,False,False,False,False
-1.1245321905602257,False,False,False,False,False
0.7480227665749731,False,False,True,False,False
-1.1245321905602257,False,False,False,False,False
0.5607672708614533,False,True,False,False,False
-1.1245321905602257,False,True,False,False,False
0.4671395230046933,False,False,False,False,False
-1.2181599384169854,False,False,False,False,True
-1.1245321905602257,False,False,False,False,False
-1.1245321905602257,False,True,False,False,False
-0.8436489469899459,True,False,False,False,False
0.4671395230046933,False,False,False,False,False
-1.1245321905602257,False,False,False,False,False
0.2798840272911735,True,False,False,False,False
0.09262853157765347,False,False,True,False,False
-1.1245321905602257,False,True,False,False,False
-1.2181599384169854,False,True,False,False,False
-1.2181599384169854,False,True,False,False,False
3.4632274544210118,False,True,False,False,False
-1.2181599384169854,True,False,False,False,False
-1.1245321905602257,False,False,False,False,False
-1.2181599384169854,True,False,False,False,True
-1.2181599384169854,False,False,False,False,False
0.4671395230046933,False,False,True,False,False
-1.2181599384169854,True,False,False,False,False
-1.2181599384169854,False,False,True,False,False
-1.2181599384169854,False,False,False,False,False
-1.2181599384169854,False,True,False,False,False
-1.2181599384169854,False,True,False,False,False
0.4671395230046933,False,True,False,False,False
-0.562765703419666,False,False,False,False,False
-1.3117876862737456,False,True,False,False,False
-1.3117876862737456,False,True,False,False,False
-1.2181599384169854,False,False,False,False,False
-1.2181599384169854,False,False,True,False,True
-1.3117876862737456,False,False,False,False,True
0.654395018718213,True,True,False,False,False
0.654395018718213,False,True,False,False,False
0.4671395230046933,False,False,True,False,True
0.37351177514793327,False,False,True,False,True
-1.1245321905602257,False,False,True,False,True
-0.9372766948467057,False,False,False,False,False
0.2798840272911735,False,True,False,False,False
-0.0009992162791063013,False,False,True,False,True
1.4970447494290526,False,False,False,False,False
-0.0009992162791063013,False,False,False,True,False
-0.09462696413586633,False,False,True,False,False
-0.18825471199262633,False,False,True,False,False
-0.2818824598493861,False,True,False,False,False
-0.2818824598493861,False,True,False,False,False
-0.2818824598493861,False,False,False,False,False
-0.3755102077061461,False,False,True,False,True
0.4671395230046933,False,False,False,False,False
-1.2181599384169854,False,False,False,False,False
-0.750021199133186,False,True,False,False,False
-0.46913795556290616,False,True,False,False,False
-0.750021199133186,False,False,True,False,True
0.4671395230046933,False,True,False,False,False
0.37351177514793327,False,False,True,False,True
0.4671395230046933,False,True,False,False,False
0.2798840272911735,False,False,False,False,False
-0.9372766948467057,False,False,False,False,False
0.09262853157765347,False,False,True,False,False
0.09262853157765347,False,False,True,False,False
0.09262853157765347,False,False,False,True,True
0.09262853157765347,False,False,False,False,True
3.1823442108507316,False,True,False,False,False
-0.562765703419666,False,False,False,False,False
-0.562765703419666,False,False,False,False,True
-0.8436489469899459,False,False,False,False,False
1.9651834887128523,True,True,False,False,False
0.654395018718213,False,True,False,False,False
-0.0009992162791063013,False,False,True,False,True
-0.0009992162791063013,False,True,False,False,False
0.4671395230046933,False,True,False,False,False
0.37351177514793327,False,False,True,False,True
1.2161615058587727,False,False,False,False,True
1.2161615058587727,False,False,True,False,False
0.18625627943441347,True,False,True,False,False
-0.3755102077061461,False,False,False,False,False
0.7480227665749731,False,False,True,False,True
0.5607672708614533,False,True,False,False,False
0.37351177514793327,True,False,False,False,True
0.4671395230046933,False,False,False,False,True
0.2798840272911735,False,True,False,False,False
-0.750021199133186,False,False,False,False,True
0.09262853157765347,False,True,False,False,False
-0.0009992162791063013,False,False,False,False,False
-0.09462696413586633,False,False,False,False,False
-0.18825471199262633,False,True,False,False,False
0.2798840272911735,False,False,False,False,True
0.4671395230046933,False,False,True,False,False
-1.3117876862737456,False,False,False,False,False
-0.18825471199262633,False,False,True,False,False
-0.18825471199262633,False,False,False,False,False
-0.46913795556290616,False,False,False,False,False
-0.6563934512764259,False,False,False,False,False
-0.6563934512764259,False,True,False,False,False
-0.8436489469899459,False,False,False,False,False
-0.750021199133186,False,False,False,False,False
0.37351177514793327,False,True,False,False,False
1.4034170015722927,False,False,True,False,False
-0.750021199133186,False,False,False,False,False
-0.750021199133186,False,False,False,False,False
0.4671395230046933,False,False,False,False,False
1.4034170015722927,False,True,False,False,False
-0.750021199133186,False,False,False,False,False
1.0289060101452532,False,False,False,False,False
-0.8436489469899459,False,False,False,True,True
-1.1245321905602257,False,False,True,False,True
0.654395018718213,False,True,False,False,False
-0.3755102077061461,False,False,False,False,True
-0.750021199133186,False,True,False,False,False
0.37351177514793327,False,True,False,False,False
-1.3117876862737456,False,False,False,False,False
-0.9372766948467057,False,False,False,False,False
1.5906724972858128,True,False,True,False,True
0.8416505144317331,False,True,False,False,False
1.4034170015722927,False,True,False,False,False
2.714205471566932,False,True,False,False,False
1.9651834887128523,False,True,False,False,False
1.7779279929993324,False,False,True,False,True
1.7779279929993324,False,False,False,False,False
1.3097892537155327,False,True,False,False,False
1.1225337580020127,False,False,False,True,True
1.4034170015722927,False,False,False,False,False
-0.0009992162791063013,True,False,False,True,False
0.9352782622884931,True,True,False,False,False
-0.562765703419666,False,False,False,False,False
0.9352782622884931,False,False,False,False,True
0.8416505144317331,False,False,False,False,False
0.7480227665749731,False,True,False,False,False
-0.3755102077061461,True,False,False,False,False
0.18625627943441347,False,False,True,False,True
-0.8436489469899459,False,False,False,False,False
0.7480227665749731,True,False,False,False,False
0.7480227665749731,False,False,True,False,False
0.654395018718213,False,False,False,False,False
-0.562765703419666,False,False,False,False,False
0.654395018718213,False,False,False,False,False
0.7480227665749731,False,False,False,False,False
0.5607672708614533,False,False,True,False,True
-0.3755102077061461,False,False,True,False,True
0.5607672708614533,False,False,True,False,False
