person_age,cb_person_cred_hist_length,person_home_ownership_OWN,person_home_ownership_RENT,loan_grade_B,loan_grade_C,loan_grade_E,cb_person_default_on_file_Y
-0.44920445026292816,-0.6986757792539207,False,True,False,True,False,True
-0.7709566048721169,-0.6986757792539207,False,True,False,False,False,False
-1.0927087594813056,-0.6986757792539207,False,True,False,True,False,True
-0.7709566048721169,-0.944160648231288,False,True,True,False,False,False
-0.44920445026292816,-0.4531909102765533,False,True,False,False,False,False
-0.2883283729583338,-0.4531909102765533,False,True,False,False,False,False
-0.7709566048721169,-0.6986757792539207,False,False,False,False,False,False
-0.9318326821767112,-0.6986757792539207,True,False,True,False,False,False
-0.44920445026292816,-0.4531909102765533,False,True,False,False,False,False
-0.9318326821767112,-0.944160648231288,False,True,True,False,False,False
-0.7709566048721169,-0.4531909102765533,False,False,False,True,False,False
-0.7709566048721169,-0.6986757792539207,False,True,True,False,False,False
-0.7709566048721169,-0.944160648231288,False,True,False,False,False,False
-0.9318326821767112,-0.6986757792539207,False,True,False,False,False,False
-0.6100805275675225,-0.4531909102765533,False,True,False,True,False,True
-0.9318326821767112,-0.4531909102765533,False,True,True,False,False,False
-0.9318326821767112,-0.944160648231288,True,False,False,False,False,False
-0.44920445026292816,-0.4531909102765533,False,True,False,True,False,True
-0.9318326821767112,-0.944160648231288,False,True,True,False,False,False
-0.9318326821767112,-0.944160648231288,False,False,False,False,False,False
-0.7709566048721169,-0.6986757792539207,False,True,True,False,False,False
-0.9318326821767112,-0.6986757792539207,False,True,False,False,True,False
-0.44920445026292816,-0.6986757792539207,False,False,False,False,False,False
-0.9318326821767112,-0.944160648231288,False,True,False,False,False,False
-0.44920445026292816,-0.4531909102765533,False,True,False,False,False,False
-0.9318326821767112,-0.6986757792539207,True,False,False,False,False,False
-0.7709566048721169,-0.4531909102765533,False,True,True,False,False,False
-0.9318326821767112,-0.944160648231288,False,True,False,False,False,False
-0.9318326821767112,-0.944160648231288,False,True,False,True,False,False
-0.9318326821767112,-0.944160648231288,False,True,False,True,False,False
-0.44920445026292816,-0.944160648231288,True,False,False,False,False,False
-0.6100805275675225,-0.4531909102765533,False,True,False,False,True,False
-0.9318326821767112,-0.6986757792539207,False,False,False,False,False,False
-0.44920445026292816,-0.4531909102765533,False,True,False,False,False,False
-0.7709566048721169,-0.944160648231288,False,True,False,True,False,False
-0.6100805275675225,-0.4531909102765533,False,True,True,False,False,False
-0.2883283729583338,-0.944160648231288,False,True,False,False,False,False
-0.7709566048721169,-0.6986757792539207,False,False,False,False,False,False
-0.2883283729583338,-0.6986757792539207,False,True,False,False,False,False
-0.9318326821767112,-0.4531909102765533,False,True,False,False,False,False
-0.2883283729583338,-0.6986757792539207,False,True,False,False,False,True
-0.9318326821767112,-0.944160648231288,False,True,False,False,False,False
-1.0927087594813056,-0.6986757792539207,False,False,True,False,False,False
-1.0927087594813056,-0.944160648231288,False,True,True,False,False,False
-0.6100805275675225,-0.944160648231288,False,True,False,False,False,False
-0.6100805275675225,-0.4531909102765533,False,False,False,False,False,False
-0.9318326821767112,-0.4531909102765533,False,True,False,False,False,False
-0.7709566048721169,-0.6986757792539207,False,True,True,False,False,False
-0.9318326821767112,-0.944160648231288,False,True,False,True,False,False
-0.9318326821767112,-0.4531909102765533,False,False,False,True,False,False
-0.2883283729583338,-0.4531909102765533,False,True,False,False,False,False
-0.6100805275675225,-0.944160648231288,False,True,False,True,False,False
-0.9318326821767112,-0.4531909102765533,False,True,True,False,False,False
-0.6100805275675225,-0.944160648231288,False,False,False,False,False,False
-0.9318326821767112,-0.944160648231288,False,True,False,False,False,False
-0.2883283729583338,-0.4531909102765533,False,True,True,False,False,False
-0.7709566048721169,-0.6986757792539207,False,True,False,False,False,False
-1.0927087594813056,-0.944160648231288,False,True,False,False,False,False
-0.9318326821767112,-0.6986757792539207,False,True,True,False,False,False
-0.2883283729583338,-0.6986757792539207,False,True,True,False,False,False
-0.9318326821767112,-0.4531909102765533,False,True,True,False,False,False
-0.6100805275675225,-0.944160648231288,False,True,False,False,False,False
-0.9318326821767112,-0.6986757792539207,False,True,False,True,False,True
-0.6100805275675225,-0.944160648231288,False,True,False,False,False,True
-0.6100805275675225,-0.6986757792539207,True,False,False,True,False,False
-1.0927087594813056,-0.4531909102765533,False,False,False,False,False,True
-0.7709566048721169,-0.4531909102765533,False,False,False,True,False,False
-0.9318326821767112,-0.6986757792539207,False,False,False,False,False,False
-0.6100805275675225,-0.6986757792539207,False,True,False,False,False,True
-0.6100805275675225,-0.6986757792539207,True,False,False,False,False,False
-0.9318326821767112,-0.6986757792539207,False,True,False,False,False,False
-0.9318326821767112,-0.6986757792539207,False,True,False,False,False,False
-1.0927087594813056,-0.6986757792539207,False,True,False,True,False,False
-1.0927087594813056,-0.4531909102765533,False,True,False,False,False,True
-0.44920445026292816,-0.944160648231288,False,True,False,False,False,False
-1.0927087594813056,-0.944160648231288,False,True,False,False,False,False
-0.6100805275675225,-0.6986757792539207,False,True,False,False,False,False
-0.7709566048721169,-0.4531909102765533,False,True,False,True,False,True
-0.44920445026292816,-0.4531909102765533,False,True,True,False,False,False
-0.9318326821767112,-0.944160648231288,False,True,False,False,False,True
-1.0927087594813056,-0.944160648231288,False,True,False,False,False,False
-0.44920445026292816,-0.6986757792539207,False,True,True,False,False,False
-0.7709566048721169,-0.6986757792539207,False,False,False,False,True,True
-0.7709566048721169,-0.4531909102765533,False,True,True,False,False,False
-0.7709566048721169,-0.944160648231288,False,True,False,True,False,False
-0.6100805275675225,-0.4531909102765533,False,False,False,True,False,True
-0.2883283729583338,-0.4531909102765533,True,False,True,False,False,False
-0.9318326821767112,-0.944160648231288,False,True,True,False,False,False
-0.9318326821767112,-0.4531909102765533,False,True,False,False,False,False
-0.7709566048721169,-0.944160648231288,False,False,False,False,False,False
-0.44920445026292816,-0.4531909102765533,False,False,False,False,False,False
-0.7709566048721169,-0.4531909102765533,False,True,False,False,False,False
-1.0927087594813056,-0.6986757792539207,False,True,False,False,False,False
-0.44920445026292816,-0.944160648231288,False,False,False,True,False,True
-0.7709566048721169,-0.4531909102765533,False,True,False,True,False,False
-0.6100805275675225,-0.4531909102765533,False,True,False,True,False,False
-0.2883283729583338,-0.4531909102765533,False,True,True,False,False,False
-0.7709566048721169,-0.944160648231288,False,True,False,False,False,False
-0.44920445026292816,-0.4531909102765533,False,True,True,False,False,False
-0.9318326821767112,-0.944160648231288,True,False,False,True,False,True
-0.2883283729583338,-0.944160648231288,False,True,True,False,False,False
-1.0927087594813056,-0.944160648231288,False,True,False,False,False,False
-0.2883283729583338,-0.944160648231288,False,True,False,False,False,False
-0.44920445026292816,-0.6986757792539207,False,True,True,False,False,False
-0.9318326821767112,-0.944160648231288,True,False,True,False,False,False
-0.7709566048721169,-0.944160648231288,False,True,False,False,False,True
-0.7709566048721169,-0.4531909102765533,False,False,True,False,False,False
-0.9318326821767112,-0.4531909102765533,False,False,False,True,False,False
-0.2883283729583338,-0.4531909102765533,False,True,True,False,False,False
-0.44920445026292816,-0.6986757792539207,False,True,False,True,False,True
-0.6100805275675225,-0.944160648231288,False,True,False,False,False,False
-0.2883283729583338,-0.6986757792539207,False,False,False,False,False,False
-0.7709566048721169,-0.6986757792539207,False,True,False,False,True,False
-0.6100805275675225,-0.944160648231288,False,True,False,False,False,False
-0.6100805275675225,-0.944160648231288,False,False,False,True,False,True
-0.44920445026292816,-0.944160648231288,False,False,False,False,False,False
-0.44920445026292816,-0.4531909102765533,False,True,True,False,False,False
-0.2883283729583338,-0.4531909102765533,False,True,False,True,False,False
-0.6100805275675225,-0.4531909102765533,False,True,False,True,False,True
-0.2883283729583338,-0.944160648231288,False,False,True,False,False,False
-0.7709566048721169,-0.6986757792539207,False,False,True,False,False,False
-0.2883283729583338,-0.944160648231288,False,True,False,True,False,True
-0.9318326821767112,-0.4531909102765533,False,False,False,True,False,False
-1.0927087594813056,-0.944160648231288,False,True,False,True,False,False
-0.9318326821767112,-0.6986757792539207,False,True,False,True,False,True
-0.9318326821767112,-0.4531909102765533,False,False,False,True,False,False
-0.6100805275675225,-0.944160648231288,False,True,False,False,False,False
-0.9318326821767112,-0.6986757792539207,False,False,True,False,False,False
-0.9318326821767112,-0.4531909102765533,False,True,False,False,False,False
-0.7709566048721169,-0.4531909102765533,False,True,False,True,False,False
-0.9318326821767112,-0.4531909102765533,False,True,False,True,False,False
-0.9318326821767112,-0.4531909102765533,False,False,True,False,False,False
-0.7709566048721169,-0.4531909102765533,False,True,False,False,False,False
-0.44920445026292816,-0.4531909102765533,False,True,True,False,False,False
-0.9318326821767112,-0.4531909102765533,False,False,True,False,False,False
-0.7709566048721169,-0.6986757792539207,False,True,False,False,False,False
-0.2883283729583338,-0.6986757792539207,False,True,False,False,False,True
-0.7709566048721169,-0.6986757792539207,True,False,True,False,False,False
-0.6100805275675225,-0.4531909102765533,False,True,False,True,False,True
-0.9318326821767112,-0.4531909102765533,False,True,False,True,False,False
-1.0927087594813056,-0.4531909102765533,False,True,True,False,False,False
-1.0927087594813056,-0.944160648231288,False,True,False,True,False,True
-0.9318326821767112,-0.6986757792539207,False,True,False,True,False,False
-0.9318326821767112,-0.944160648231288,False,True,True,False,False,False
-0.44920445026292816,-0.6986757792539207,False,True,True,False,False,False
-0.6100805275675225,-0.4531909102765533,False,True,False,True,False,True
-1.0927087594813056,-0.944160648231288,False,True,False,False,False,True
-1.0927087594813056,-0.944160648231288,False,True,False,False,False,True
-0.6100805275675225,-0.4531909102765533,False,True,False,True,False,True
-0.44920445026292816,-0.6986757792539207,False,True,False,False,False,False
-0.7709566048721169,-0.4531909102765533,False,False,False,False,False,False
-0.7709566048721169,-0.4531909102765533,False,True,False,True,False,True
-0.9318326821767112,-0.6986757792539207,False,True,True,False,False,False
-0.9318326821767112,-0.6986757792539207,False,True,False,False,False,True
-0.9318326821767112,-0.4531909102765533,False,True,True,False,False,False
-0.2883283729583338,-0.944160648231288,True,False,False,True,False,False
-0.9318326821767112,-0.944160648231288,False,True,False,True,False,True
-0.44920445026292816,-0.6986757792539207,False,True,True,False,False,False
-0.7709566048721169,-0.4531909102765533,False,False,False,False,False,False
-1.0927087594813056,-0.6986757792539207,False,True,False,True,False,True
-0.7709566048721169,-0.6986757792539207,False,True,False,False,False,False
-0.44920445026292816,-0.6986757792539207,False,True,False,False,False,False
-0.6100805275675225,-0.6986757792539207,False,False,False,True,False,False
-0.44920445026292816,-0.4531909102765533,False,False,False,False,False,False
-0.9318326821767112,-0.944160648231288,False,True,False,True,False,True
-0.7709566048721169,-0.944160648231288,False,False,False,False,False,False
-1.0927087594813056,-0.4531909102765533,False,True,True,False,False,False
-0.6100805275675225,-0.944160648231288,False,True,False,True,False,False
-0.9318326821767112,-0.944160648231288,False,True,False,True,False,True
-0.6100805275675225,-0.944160648231288,False,False,False,True,False,False
-0.2883283729583338,-0.4531909102765533,False,False,False,False,False,False
-0.44920445026292816,-0.4531909102765533,False,False,False,False,False,False
-0.9318326821767112,-0.4531909102765533,False,False,True,False,False,False
-0.2883283729583338,-0.4531909102765533,False,False,False,True,False,True
-0.44920445026292816,-0.4531909102765533,False,False,False,False,False,False
-1.0927087594813056,-0.944160648231288,False,False,False,False,False,False
-0.9318326821767112,-0.4531909102765533,False,True,True,False,False,False
-0.9318326821767112,-0.6986757792539207,False,True,True,False,False,False
-0.44920445026292816,-0.4531909102765533,False,True,False,False,False,False
-0.7709566048721169,-0.4531909102765533,False,True,False,False,False,True
-0.6100805275675225,-0.944160648231288,False,False,False,False,False,False
-0.9318326821767112,-0.4531909102765533,False,True,True,False,False,False
-0.2883283729583338,-0.4531909102765533,False,True,True,False,False,False
-0.7709566048721169,-0.4531909102765533,False,True,False,False,True,True
-0.9318326821767112,-0.4531909102765533,False,False,False,False,False,True
-0.7709566048721169,-0.4531909102765533,False,True,False,False,False,False
-0.7709566048721169,-0.6986757792539207,False,False,False,False,False,True
-0.7709566048721169,-0.6986757792539207,False,True,True,False,False,False
-0.6100805275675225,-0.4531909102765533,False,True,False,True,False,True
-0.7709566048721169,-0.944160648231288,False,True,True,False,False,False
-0.44920445026292816,-0.4531909102765533,False,True,False,False,False,False
-0.9318326821767112,-0.4531909102765533,False,False,False,False,False,False
-0.6100805275675225,-0.6986757792539207,False,True,False,False,False,False
-0.2883283729583338,-0.6986757792539207,False,True,False,False,False,False
-0.7709566048721169,-0.6986757792539207,False,True,False,False,False,False
-0.9318326821767112,-0.6986757792539207,False,True,False,True,False,False
-0.44920445026292816,-0.6986757792539207,False,True,True,False,False,False
-0.6100805275675225,-0.4531909102765533,False,True,False,True,False,True
-0.2883283729583338,-0.944160648231288,False,True,False,False,False,False
-1.0927087594813056,-0.4531909102765533,False,False,False,False,False,False
-0.44920445026292816,-0.4531909102765533,False,True,False,False,False,False
-0.7709566048721169,-0.4531909102765533,False,True,False,False,False,False
-0.9318326821767112,-0.944160648231288,False,True,False,False,False,False
-0.2883283729583338,-0.944160648231288,False,True,False,True,False,True
-0.2883283729583338,-0.6986757792539207,False,True,False,True,False,True
-0.6100805275675225,-0.944160648231288,False,False,True,False,False,False
-0.6100805275675225,-0.6986757792539207,False,True,False,False,False,False
-0.44920445026292816,-0.944160648231288,False,True,True,False,False,False
-0.2883283729583338,-0.6986757792539207,False,True,False,False,False,False
-0.44920445026292816,-0.4531909102765533,False,True,False,True,False,True
-0.7709566048721169,-0.4531909102765533,False,True,False,False,False,False
-0.2883283729583338,-0.944160648231288,False,True,False,False,False,True
-0.9318326821767112,-0.944160648231288,False,True,False,False,False,False
-1.0927087594813056,-0.944160648231288,False,True,True,False,False,False
-1.0927087594813056,-0.4531909102765533,False,True,True,False,False,False
-1.0927087594813056,-0.944160648231288,False,True,False,False,False,False
-0.6100805275675225,-0.944160648231288,False,True,False,True,False,True
-0.7709566048721169,-0.944160648231288,False,True,True,False,False,False
-0.6100805275675225,-0.4531909102765533,False,True,False,True,False,False
-1.0927087594813056,-0.6986757792539207,False,True,True,False,False,False
-0.9318326821767112,-0.6986757792539207,False,True,True,False,False,False
-0.7709566048721169,-0.6986757792539207,False,True,False,False,False,False
-0.2883283729583338,-0.944160648231288,True,False,True,False,False,False
-0.44920445026292816,-0.944160648231288,False,False,True,False,False,False
-0.7709566048721169,-0.944160648231288,False,True,False,True,False,True
-0.7709566048721169,-0.944160648231288,False,False,False,False,False,False
-0.9318326821767112,-0.944160648231288,False,False,False,True,False,False
-0.9318326821767112,-0.6986757792539207,True,False,False,False,False,True
-0.6100805275675225,-0.944160648231288,False,False,False,False,False,False
-0.6100805275675225,-0.944160648231288,False,True,False,False,False,False
-0.6100805275675225,-0.944160648231288,False,True,False,True,False,False
-0.44920445026292816,-0.944160648231288,False,True,False,False,False,False
-0.9318326821767112,-0.4531909102765533,False,True,True,False,False,False
-0.6100805275675225,-0.944160648231288,False,True,True,False,False,False
-0.2883283729583338,-0.6986757792539207,False,True,True,False,False,False
-0.2883283729583338,-0.944160648231288,False,True,False,True,False,True
-0.44920445026292816,-0.4531909102765533,False,False,False,False,False,False
-0.2883283729583338,-0.6986757792539207,False,True,False,False,False,False
-0.2883283729583338,-0.6986757792539207,False,True,False,False,False,False
-0.7709566048721169,-0.6986757792539207,False,True,True,False,False,False
-0.7709566048721169,-0.944160648231288,False,False,False,False,False,True
-0.7709566048721169,-0.4531909102765533,False,True,False,True,False,True
-0.7709566048721169,-0.6986757792539207,False,True,False,False,False,False
-0.6100805275675225,-0.6986757792539207,False,True,True,False,False,False
-0.2883283729583338,-0.944160648231288,False,True,True,False,False,False
-0.44920445026292816,-0.944160648231288,False,False,True,False,False,False
-0.9318326821767112,-0.944160648231288,False,True,False,False,False,False
-0.6100805275675225,-0.4531909102765533,False,True,False,False,False,False
-0.6100805275675225,-0.4531909102765533,False,True,False,False,False,True
-0.7709566048721169,-0.944160648231288,False,True,False,False,False,True
-0.44920445026292816,-0.944160648231288,False,True,True,False,False,False
-0.9318326821767112,-0.6986757792539207,False,True,False,False,True,True
-0.9318326821767112,-0.4531909102765533,False,True,True,False,False,False
-0.2883283729583338,-0.6986757792539207,False,True,False,True,False,True
-0.7709566048721169,-0.4531909102765533,False,True,True,False,False,False
-0.2883283729583338,-0.944160648231288,False,True,True,False,False,False
-0.44920445026292816,-0.6986757792539207,False,True,False,False,False,False
-0.2883283729583338,-0.6986757792539207,False,True,False,True,False,True
-0.9318326821767112,-0.944160648231288,False,True,False,False,False,True
-0.7709566048721169,-0.944160648231288,True,False,True,False,False,False
-0.6100805275675225,-0.6986757792539207,True,False,False,False,False,False
-0.9318326821767112,-0.4531909102765533,False,True,True,False,False,False
-0.7709566048721169,-0.944160648231288,False,True,False,False,False,False
-0.44920445026292816,-0.4531909102765533,False,True,True,False,False,False
-0.6100805275675225,-0.4531909102765533,False,True,False,False,False,False
-0.9318326821767112,-0.6986757792539207,False,True,False,False,False,False
-0.2883283729583338,-0.4531909102765533,False,False,False,False,False,False
-0.2883283729583338,-0.944160648231288,False,True,False,False,False,True
-0.9318326821767112,-0.4531909102765533,False,True,False,False,False,False
-1.0927087594813056,-0.4531909102765533,False,False,False,False,False,False
-0.6100805275675225,-0.6986757792539207,False,True,False,False,False,False
-0.7709566048721169,-0.4531909102765533,False,True,False,False,False,False
-0.44920445026292816,-0.4531909102765533,False,True,False,True,False,False
-0.44920445026292816,-0.6986757792539207,True,False,False,False,False,False
-1.0927087594813056,-0.4531909102765533,False,False,False,False,False,False
-0.2883283729583338,-0.4531909102765533,False,True,False,False,False,False
-0.6100805275675225,-0.944160648231288,False,True,False,False,False,False
-0.6100805275675225,-0.944160648231288,False,False,False,False,False,False
-0.44920445026292816,-0.4531909102765533,False,False,False,False,False,False
-0.44920445026292816,-0.944160648231288,False,False,False,False,False,False
-0.6100805275675225,-0.6986757792539207,False,True,False,False,False,False
-1.0927087594813056,-0.6986757792539207,False,True,False,False,False,True
-0.6100805275675225,-0.4531909102765533,False,False,False,False,False,False
-1.0927087594813056,-0.944160648231288,False,True,False,True,False,False
-0.6100805275675225,-0.4531909102765533,False,False,False,False,False,True
-0.44920445026292816,-0.4531909102765533,False,False,True,False,False,False
-0.2883283729583338,-0.6986757792539207,False,True,False,False,False,True
-0.2883283729583338,-0.944160648231288,False,True,False,False,False,False
-0.44920445026292816,-0.6986757792539207,False,False,True,False,False,False
-0.9318326821767112,-0.6986757792539207,False,True,False,True,False,True
-1.0927087594813056,-0.944160648231288,False,True,False,True,False,True
-0.2883283729583338,-0.4531909102765533,False,True,False,True,False,False
-0.2883283729583338,-0.944160648231288,False,True,True,False,False,False
-0.44920445026292816,-0.944160648231288,False,True,False,True,False,False
-0.6100805275675225,-0.4531909102765533,False,True,False,False,False,False
-0.9318326821767112,-0.4531909102765533,False,False,False,True,False,False
-0.6100805275675225,-0.6986757792539207,False,True,False,False,False,False
-0.2883283729583338,-0.944160648231288,False,False,True,False,False,False
-0.9318326821767112,-0.6986757792539207,False,False,False,True,False,False
-0.7709566048721169,-0.944160648231288,False,True,False,True,False,True
-0.9318326821767112,-0.4531909102765533,False,True,True,False,False,False
-0.7709566048721169,-0.4531909102765533,False,False,True,False,False,False
-0.6100805275675225,-0.4531909102765533,False,True,True,False,False,False
-0.7709566048721169,-0.944160648231288,False,False,False,False,False,False
-0.7709566048721169,-0.4531909102765533,False,True,False,False,False,False
-0.7709566048721169,-0.6986757792539207,False,True,True,False,False,False
-0.44920445026292816,-0.6986757792539207,False,True,True,False,False,False
-0.2883283729583338,-0.944160648231288,False,False,False,False,False,False
-0.9318326821767112,-0.4531909102765533,False,True,True,False,False,False
-0.44920445026292816,-0.6986757792539207,False,True,True,False,False,False
-0.6100805275675225,-0.6986757792539207,False,True,False,True,False,False
-0.44920445026292816,-0.4531909102765533,False,False,False,False,False,True
-1.0927087594813056,-0.944160648231288,False,True,False,True,False,True
-0.9318326821767112,-0.944160648231288,False,False,True,False,False,False
-0.2883283729583338,-0.4531909102765533,False,True,False,False,False,False
-1.0927087594813056,-0.6986757792539207,False,True,False,False,False,False
-0.9318326821767112,-0.4531909102765533,False,True,False,True,False,True
-0.9318326821767112,-0.944160648231288,False,True,False,False,True,False
-0.7709566048721169,-0.944160648231288,False,True,False,True,False,False
-0.6100805275675225,-0.4531909102765533,False,True,True,False,False,False
-0.7709566048721169,-0.4531909102765533,False,False,True,False,False,False
-0.6100805275675225,-0.6986757792539207,False,True,True,False,False,False
-0.44920445026292816,-0.944160648231288,False,False,False,False,False,False
-0.6100805275675225,-0.944160648231288,False,True,False,False,False,True
-0.44920445026292816,-0.4531909102765533,False,False,False,False,False,False
-0.9318326821767112,-0.944160648231288,False,True,True,False,False,False
-0.9318326821767112,-0.6986757792539207,False,False,False,False,False,False
-0.2883283729583338,-0.6986757792539207,False,True,True,False,False,False
-0.7709566048721169,-0.4531909102765533,False,True,False,False,False,False
-0.7709566048721169,-0.6986757792539207,False,True,False,False,False,False
-0.9318326821767112,-0.6986757792539207,False,True,False,True,False,False
-0.2883283729583338,-0.6986757792539207,False,False,False,False,False,False
-0.44920445026292816,-0.6986757792539207,False,True,False,False,False,False
-0.9318326821767112,-0.944160648231288,False,True,True,False,False,False
-1.0927087594813056,-0.4531909102765533,False,True,False,False,False,False
-0.9318326821767112,-0.4531909102765533,False,False,False,False,False,False
-0.7709566048721169,-0.944160648231288,False,True,False,False,False,False
-0.6100805275675225,-0.944160648231288,False,True,True,False,False,False
-1.0927087594813056,-0.4531909102765533,False,True,False,False,False,False
-0.2883283729583338,-0.4531909102765533,False,True,False,False,False,False
-0.7709566048721169,-0.944160648231288,False,True,True,False,False,False
-1.0927087594813056,-0.944160648231288,False,False,False,False,False,False
-0.6100805275675225,-0.6986757792539207,False,True,True,False,False,False
-0.44920445026292816,-0.944160648231288,False,False,False,False,True,False
-0.6100805275675225,-0.944160648231288,True,False,True,False,False,False
-0.9318326821767112,-0.944160648231288,False,False,False,False,False,False
-0.9318326821767112,-0.944160648231288,False,True,False,False,False,False
-0.6100805275675225,-0.944160648231288,False,False,False,True,False,True
-0.44920445026292816,-0.4531909102765533,False,True,False,True,False,False
-0.9318326821767112,-0.6986757792539207,False,True,True,False,False,False
-0.7709566048721169,-0.944160648231288,False,True,False,False,False,False
-0.6100805275675225,-0.4531909102765533,False,True,False,True,False,True
-0.9318326821767112,-0.6986757792539207,False,True,True,False,False,False
-0.9318326821767112,-0.6986757792539207,True,False,True,False,False,False
-0.2883283729583338,-0.944160648231288,False,False,False,False,False,False
-0.9318326821767112,-0.944160648231288,False,False,False,False,False,True
-0.44920445026292816,-0.944160648231288,False,True,True,False,False,False
-1.0927087594813056,-0.4531909102765533,False,True,False,False,False,False
-0.2883283729583338,-0.4531909102765533,False,True,False,True,False,False
-0.44920445026292816,-0.944160648231288,False,True,False,False,True,False
-0.44920445026292816,-0.4531909102765533,False,False,False,False,False,False
-0.2883283729583338,-0.4531909102765533,False,True,False,True,False,False
-0.9318326821767112,-0.6986757792539207,False,False,False,False,False,False
-0.9318326821767112,-0.944160648231288,True,False,False,False,False,False
-1.0927087594813056,-0.944160648231288,False,True,False,False,False,True
-0.6100805275675225,-0.4531909102765533,False,True,True,False,False,False
-0.6100805275675225,-0.6986757792539207,False,True,True,False,False,False
-0.44920445026292816,-0.6986757792539207,False,True,False,True,False,False
-0.7709566048721169,-0.944160648231288,False,True,True,False,False,False
-0.9318326821767112,-0.944160648231288,False,False,True,False,False,False
-0.6100805275675225,-0.6986757792539207,False,True,False,False,False,True
-0.2883283729583338,-0.6986757792539207,False,True,True,False,False,False
-1.0927087594813056,-0.944160648231288,False,False,False,False,False,False
-0.7709566048721169,-0.4531909102765533,True,False,False,False,False,False
-1.0927087594813056,-0.6986757792539207,False,True,False,False,False,False
-0.44920445026292816,-0.944160648231288,False,True,True,False,False,False
-0.7709566048721169,-0.944160648231288,False,True,False,True,False,True
-0.7709566048721169,-0.4531909102765533,False,True,False,False,True,True
-1.0927087594813056,-0.944160648231288,False,True,False,True,False,True
-1.0927087594813056,-0.6986757792539207,False,False,False,False,False,False
-0.7709566048721169,-0.944160648231288,False,True,False,False,False,False
-0.2883283729583338,-0.6986757792539207,False,True,False,False,False,False
-0.7709566048721169,-0.944160648231288,False,True,False,False,False,False
-0.6100805275675225,-0.4531909102765533,False,True,False,False,False,False
-0.9318326821767112,-0.944160648231288,False,True,False,False,False,False
-1.0927087594813056,-0.4531909102765533,False,True,False,False,False,False
-0.9318326821767112,-0.4531909102765533,False,True,False,True,False,True
-0.44920445026292816,-0.944160648231288,False,False,False,True,False,True
-0.2883283729583338,-0.6986757792539207,False,True,False,False,False,False
-0.2883283729583338,-0.6986757792539207,False,True,False,True,False,False
-0.2883283729583338,-0.4531909102765533,False,False,False,False,False,False
-0.44920445026292816,-0.944160648231288,False,True,False,False,True,True
-0.44920445026292816,-0.944160648231288,False,True,True,False,False,False
-0.7709566048721169,-0.6986757792539207,False,True,False,False,False,False
-0.7709566048721169,-0.944160648231288,False,False,True,False,False,False
-0.6100805275675225,-0.6986757792539207,False,True,False,True,False,False
-0.44920445026292816,-0.6986757792539207,False,True,True,False,False,False
-0.7709566048721169,-0.944160648231288,False,True,True,False,False,False
-0.44920445026292816,-0.6986757792539207,False,False,False,False,False,False
-0.9318326821767112,-0.6986757792539207,False,True,False,True,False,True
-0.9318326821767112,-0.944160648231288,False,True,False,False,False,False
-0.6100805275675225,-0.6986757792539207,False,True,False,False,False,False
-1.0927087594813056,-0.944160648231288,False,True,True,False,False,False
-0.9318326821767112,-0.4531909102765533,False,False,False,False,False,False
-0.7709566048721169,-0.944160648231288,False,True,True,False,False,False
-0.7709566048721169,-0.4531909102765533,False,True,False,True,False,False
-0.9318326821767112,-0.6986757792539207,False,True,False,True,False,True
-0.44920445026292816,-0.944160648231288,False,True,False,False,False,False
-1.0927087594813056,-0.6986757792539207,False,False,True,False,False,False
-1.0927087594813056,-0.944160648231288,False,True,True,False,False,False
-0.2883283729583338,-0.944160648231288,False,True,False,True,False,False
-0.9318326821767112,-0.6986757792539207,False,True,False,False,False,False
-0.44920445026292816,-0.4531909102765533,False,True,True,False,False,False
-1.0927087594813056,-0.6986757792539207,False,False,False,False,False,False
-0.6100805275675225,-0.4531909102765533,False,False,False,False,False,False
-0.7709566048721169,-0.944160648231288,False,False,False,False,False,False
-0.9318326821767112,-0.944160648231288,False,True,False,True,False,True
-0.2883283729583338,-0.4531909102765533,False,True,False,False,False,False
-0.2883283729583338,-0.6986757792539207,False,True,False,True,False,True
-0.2883283729583338,-0.6986757792539207,False,True,False,False,False,True
-0.9318326821767112,-0.944160648231288,False,False,False,False,False,False
-0.6100805275675225,-0.4531909102765533,False,True,False,True,False,False
-0.2883283729583338,-0.6986757792539207,False,False,False,False,False,False
-0.9318326821767112,-0.944160648231288,False,True,False,False,True,False
-0.7709566048721169,-0.6986757792539207,False,True,False,False,False,False
-0.9318326821767112,-0.944160648231288,False,False,False,False,False,False
-0.2883283729583338,-0.944160648231288,False,True,False,True,False,True
-0.6100805275675225,-0.6986757792539207,False,True,False,True,False,True
-0.44920445026292816,-0.944160648231288,False,True,False,True,False,False
-0.7709566048721169,-0.944160648231288,False,True,False,False,False,True
-0.44920445026292816,-0.4531909102765533,False,False,True,False,False,False
-0.9318326821767112,-0.4531909102765533,False,True,False,True,False,True
-0.2883283729583338,-0.944160648231288,False,True,False,False,False,False
-0.44920445026292816,-0.944160648231288,False,True,False,False,False,False
-0.9318326821767112,-0.4531909102765533,False,True,True,False,False,False
-0.7709566048721169,-0.944160648231288,False,True,False,False,False,False
-0.6100805275675225,-0.6986757792539207,False,True,False,True,False,True
-0.44920445026292816,-0.944160648231288,False,False,True,False,False,False
-0.7709566048721169,-0.944160648231288,False,True,False,False,False,False
-0.9318326821767112,-0.4531909102765533,False,True,False,True,False,True
